NationalStationID,Year,Month,Day,Time,SampleID,SampleDepth,FitoZoo,ClasseDim,Abbondanza_CD,file_name
COM1C,2017.0,7.0,7.0,09:11:00,,50.0,Z,MZ,64.19618644067796,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
COM1C,2017.0,7.0,7.0,09:11:00,,50.0,Z,GZ,28.012881355932198,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
SMM1B,2017.0,7.0,5.0,16:00:00,,50.0,Z,PZ,874.2413635426368,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
SMM1B,2017.0,7.0,5.0,16:00:00,,50.0,Z,MZ,93.00440037687625,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
SMM1B,2017.0,7.0,5.0,16:00:00,,50.0,Z,GZ,26.04123210552535,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
SMM1C,2017.0,7.0,5.0,15:00:00,,50.0,Z,PZ,474.36377323333204,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
SMM1C,2017.0,7.0,5.0,15:00:00,,50.0,Z,MZ,29.17713684570098,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
SMM1C,2017.0,7.0,5.0,15:00:00,,50.0,Z,GZ,17.882761292526407,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
IEM1B,2017.0,7.0,4.0,18:50:00,,0.5,F,NF,171434.23251129148,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
IEM1B,2017.0,7.0,4.0,18:50:00,,0.5,F,MF,8360.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
IEM1B,2017.0,7.0,4.0,19:00:00,,39.0,F,NF,222896.81768702302,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
IEM1B,2017.0,7.0,4.0,19:00:00,,39.0,F,MF,98640.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
IEM1C,2017.0,7.0,4.0,17:45:00,,0.5,F,NF,247333.6072845104,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
IEM1C,2017.0,7.0,4.0,17:45:00,,0.5,F,MF,14640.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
IEM1C,2017.0,7.0,4.0,17:55:00,,52.0,F,NF,202554.5591694499,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
IEM1C,2017.0,7.0,4.0,17:55:00,,52.0,F,MF,40280.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
CGM1B,2017.0,7.0,31.0,10:57:00,,0.5,F,NF,179816.817687023,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
CGM1B,2017.0,7.0,31.0,10:57:00,,0.5,F,MF,1240.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
CGM1B,2017.0,7.0,31.0,11:07:00,,82.0,F,NF,269605.22653053456,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
CGM1B,2017.0,7.0,31.0,11:07:00,,82.0,F,MF,6240.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
CGM1C,2017.0,7.0,31.0,10:05:00,,0.5,F,NF,156007.456958572,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
CGM1C,2017.0,7.0,31.0,10:05:00,,0.5,F,MF,2120.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
CGM1C,2017.0,7.0,31.0,10:15:00,,86.0,F,NF,166381.00806401094,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
CGM1C,2017.0,7.0,31.0,10:15:00,,86.0,F,MF,4160.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
ICM1B,2017.0,7.0,11.0,09:44:00,,0.5,F,NF,247498.1243196567,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
ICM1B,2017.0,7.0,11.0,09:44:00,,0.5,F,MF,10280.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
ICM1B,2017.0,7.0,11.0,09:54:00,,60.0,F,NF,211990.69545062038,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
ICM1B,2017.0,7.0,11.0,09:54:00,,60.0,F,MF,11960.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
ICM1C,2017.0,7.0,11.0,10:39:00,,0.5,F,NF,389984.92796191183,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
ICM1C,2017.0,7.0,11.0,10:39:00,,0.5,F,MF,157691.6473355599,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
ICM1C,2017.0,7.0,11.0,10:49:00,,72.0,F,NF,150260.68140585255,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
ICM1C,2017.0,7.0,11.0,10:49:00,,72.0,F,MF,8280.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
PLM1B,2017.0,7.0,7.0,14:11:00,,0.5,F,NF,242973.60728451033,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
PLM1B,2017.0,7.0,7.0,14:11:00,,0.5,F,MF,1920.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
PLM1B,2017.0,7.0,7.0,14:21:00,,87.0,F,NF,154727.45695857197,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
PLM1B,2017.0,7.0,7.0,14:21:00,,87.0,F,MF,4840.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
PLM1C,2017.0,7.0,7.0,13:04:00,,0.5,F,NF,279436.51911840035,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
PLM1C,2017.0,7.0,7.0,13:04:00,,0.5,F,MF,5360.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
PLM1C,2017.0,7.0,7.0,13:14:00,,59.5,F,NF,429558.8057255092,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
PLM1C,2017.0,7.0,7.0,13:14:00,,59.5,F,MF,52440.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
COM1B,2017.0,7.0,7.0,10:04:00,,0.5,F,NF,229768.76359120564,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
COM1B,2017.0,7.0,7.0,10:04:00,,0.5,F,MF,4120.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
COM1B,2017.0,7.0,7.0,10:15:00,,45.5,F,NF,233671.0221087788,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
COM1B,2017.0,7.0,7.0,10:15:00,,45.5,F,MF,19760.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
COM1C,2017.0,7.0,7.0,09:01:00,,0.5,F,NF,179656.81768702302,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
COM1C,2017.0,7.0,7.0,09:01:00,,0.5,F,MF,3800.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
COM1C,2017.0,7.0,7.0,09:11:00,,61.5,F,NF,169207.456958572,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
COM1C,2017.0,7.0,7.0,09:11:00,,61.5,F,MF,24240.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
SMM1B,2017.0,7.0,5.0,15:50:00,,0.5,F,NF,288125.55318869295,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
SMM1B,2017.0,7.0,5.0,15:50:00,,0.5,F,MF,8000.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
SMM1B,2017.0,7.0,5.0,16:00:00,,53.0,F,NF,301912.00208325405,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
SMM1B,2017.0,7.0,5.0,16:00:00,,53.0,F,MF,47840.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
SMM1C,2017.0,7.0,5.0,14:50:00,,0.5,F,NF,283921.48504810774,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
SMM1C,2017.0,7.0,5.0,14:50:00,,0.5,F,MF,5080.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
SMM1C,2017.0,7.0,5.0,15:00:00,,60.0,F,NF,267262.9680129614,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
SMM1C,2017.0,7.0,5.0,15:00:00,,60.0,F,MF,13480.0,Modulo_1_20171003105515_ARPA_Calabria_Sicilia.xlsx
M1_SINNI_1,2015.0,10.0,28.0,14:56:40,,0.5,F,NF,19681,Modulo_1_20170227092953_ARPA_Calabria_Basilicata.xls
M1_SINNI_1,2015.0,10.0,28.0,14:56:40,,0.5,F,MF,82733,Modulo_1_20170227092953_ARPA_Calabria_Basilicata.xls
M1_SINNI_2,2015.0,10.0,28.0,13:41:27,,0.5,F,NF,24054,Modulo_1_20170227092953_ARPA_Calabria_Basilicata.xls
M1_SINNI_2,2015.0,10.0,28.0,13:41:27,,0.5,F,MF,137038,Modulo_1_20170227092953_ARPA_Calabria_Basilicata.xls
M1_SINNI_2,2015.0,10.0,28.0,13:42:52,,30.0,F,NF,18586,Modulo_1_20170227092953_ARPA_Calabria_Basilicata.xls
M1_SINNI_2,2015.0,10.0,28.0,13:42:52,,30.0,F,MF,186605,Modulo_1_20170227092953_ARPA_Calabria_Basilicata.xls
M1_SINNI_2,2015.0,10.0,28.0,13:42:52,,30.0,Z,PZ,139,Modulo_1_20170227092953_ARPA_Calabria_Basilicata.xls
M1_SINNI_2,2015.0,10.0,28.0,13:42:52,,30.0,Z,MZ,220,Modulo_1_20170227092953_ARPA_Calabria_Basilicata.xls
M1_SINNI_2,2015.0,10.0,28.0,13:42:52,,30.0,Z,GZ,29,Modulo_1_20170227092953_ARPA_Calabria_Basilicata.xls
M1_SINNI_3,2015.0,10.0,28.0,11:31:08,,0.5,F,NF,33530,Modulo_1_20170227092953_ARPA_Calabria_Basilicata.xls
M1_SINNI_3,2015.0,10.0,28.0,11:31:08,,0.5,F,MF,380500,Modulo_1_20170227092953_ARPA_Calabria_Basilicata.xls
M1_SINNI_3,2015.0,10.0,28.0,11:33:16,,30.0,F,NF,11298,Modulo_1_20170227092953_ARPA_Calabria_Basilicata.xls
M1_SINNI_3,2015.0,10.0,28.0,11:33:16,,30.0,F,MF,169840,Modulo_1_20170227092953_ARPA_Calabria_Basilicata.xls
M1_SINNI_3,2015.0,10.0,28.0,11:33:16,,30.0,Z,PZ,294,Modulo_1_20170227092953_ARPA_Calabria_Basilicata.xls
M1_SINNI_3,2015.0,10.0,28.0,11:33:16,,30.0,Z,MZ,274,Modulo_1_20170227092953_ARPA_Calabria_Basilicata.xls
M1_SINNI_3,2015.0,10.0,28.0,11:33:16,,30.0,Z,GZ,64,Modulo_1_20170227092953_ARPA_Calabria_Basilicata.xls
M1FV6,2017.0,9.0,8.0,11:49:00,1,0.5,F,NF,2600,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1FV6,2017.0,9.0,8.0,11:49:00,2,0.5,F,MF,31526,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1FV6,2017.0,9.0,8.0,11:49:00,3,25.0,F,NF,200,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1FV6,2017.0,9.0,8.0,11:49:00,4,25.0,F,MF,1840,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1FV12,2017.0,9.0,8.0,11:10:00,5,0.5,F,NF,120,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1FV12,2017.0,9.0,8.0,11:10:00,6,0.5,F,MF,340,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1FV12,2017.0,9.0,8.0,11:10:00,7,25.0,F,NF,0,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1FV12,2017.0,9.0,8.0,11:10:00,8,25.0,F,MF,380,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1GN6,2017.0,9.0,7.0,10:23:00,9,0.5,F,NF,280,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1GN6,2017.0,9.0,7.0,10:23:00,10,0.5,F,MF,84628,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1GN6,2017.0,9.0,7.0,10:23:00,11,25.0,F,NF,880,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1GN6,2017.0,9.0,7.0,10:23:00,12,25.0,F,MF,5480,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1GN12,2017.0,9.0,7.0,11:32:00,13,0.5,F,NF,1120,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1GN12,2017.0,9.0,7.0,11:32:00,14,0.5,F,MF,282752,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1GN12,2017.0,9.0,7.0,11:32:00,15,25.0,F,NF,1960,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1GN12,2017.0,9.0,7.0,11:32:00,16,25.0,F,MF,314768,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1GS6,2017.0,9.0,5.0,11:44:00,17,0.5,F,NF,800,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1GS6,2017.0,9.0,5.0,11:44:00,18,0.5,F,MF,360,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1GS6,2017.0,9.0,5.0,11:44:00,19,25.0,F,NF,27771,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1GS6,2017.0,9.0,5.0,11:44:00,20,25.0,F,MF,87199,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1GS12,2017.0,9.0,5.0,10:58:00,21,0.5,F,NF,280,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1GS12,2017.0,9.0,5.0,10:58:00,22,0.5,F,MF,960,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1GS12,2017.0,9.0,5.0,10:58:00,23,25.0,F,NF,120,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1GS12,2017.0,9.0,5.0,10:58:00,24,25.0,F,MF,880,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1CL6,2017.0,9.0,6.0,11:01:00,25,0.5,F,NF,1000,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1CL6,2017.0,9.0,6.0,11:01:00,26,0.5,F,MF,680,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1CL6,2017.0,9.0,6.0,11:01:00,27,25.0,F,NF,800,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1CL6,2017.0,9.0,6.0,11:01:00,28,25.0,F,MF,120,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1CL12,2017.0,9.0,6.0,11:56:00,29,0.5,F,NF,480,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1CL12,2017.0,9.0,6.0,11:56:00,30,0.5,F,MF,360,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1CL12,2017.0,9.0,6.0,11:56:00,31,25.0,F,NF,560,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
M1CL12,2017.0,9.0,6.0,11:56:00,32,25.0,F,MF,240,Modulo_1_20180111150614_ARPA_Liguria_Campania.xlsx
1004,2017.0,8.0,1.0,13:55:33,,0.5,F,NF,1153627,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1004,2017.0,8.0,1.0,13:55:33,,0.5,F,MF,455366,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1004,2017.0,8.0,1.0,13:56:09,,15.5,F,NF,5200,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1004,2017.0,8.0,1.0,13:56:09,,15.5,F,MF,77116,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2004,2017.0,8.0,1.0,10:13:20,,0.5,F,MF,257976,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2004,2017.0,8.0,1.0,10:13:20,,0.5,F,NF,187185,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2004,2017.0,8.0,1.0,10:13:52,,22.0,F,MF,660561,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2004,2017.0,8.0,1.0,10:13:52,,22.0,F,NF,341614,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1014,2017.0,8.0,2.0,08:36:12,,0.5,F,MF,19240,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1014,2017.0,8.0,2.0,08:36:12,,0.5,F,NF,894066,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1014,2017.0,8.0,2.0,08:36:32,,12.5,F,MF,9920,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1014,2017.0,8.0,2.0,08:36:32,,12.5,F,NF,185285,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1017,2017.0,8.0,2.0,11:14:23,,0.5,F,MF,56209,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1017,2017.0,8.0,2.0,11:14:23,,0.5,F,NF,219404,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1017,2017.0,8.0,2.0,11:14:57,,14.3,F,NF,191097,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1017,2017.0,8.0,2.0,11:14:57,,14.3,F,MF,446163,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2014,2017.0,8.0,2.0,09:39:56,,0.5,F,MF,50323,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2014,2017.0,8.0,2.0,09:39:56,,0.5,F,NF,123020,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2014,2017.0,8.0,2.0,09:40:35,,21.8,F,MF,557347,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2014,2017.0,8.0,2.0,09:40:35,,21.8,F,NF,153190,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2017,2017.0,8.0,2.0,10:22:40,,0.5,F,NF,854385,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2017,2017.0,8.0,2.0,10:22:40,,0.5,F,MF,56320,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2017,2017.0,8.0,2.0,10:23:22,,24.85,F,MF,78118,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2017,2017.0,8.0,2.0,10:23:22,,24.85,F,NF,162461,Modulo_1E_20171006071754_ARPA_Emilia-Romagna_Emilia-Romagna.xls
M1FV6,2016.0,1.0,20.0,11:45:00,M1FV6,0.5,F,NF,1280.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1FV6,2016.0,1.0,20.0,11:45:00,M1FV6,0.5,F,MF,740.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1FV6,2016.0,1.0,20.0,11:45:00,M1FV6,25.0,F,NF,320.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1FV6,2016.0,1.0,20.0,11:45:00,M1FV6,25.0,F,MF,640.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1FV6,2016.0,1.0,20.0,11:45:00,M1FV6,50.0,Z,PZ,875.2598752598753,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1FV6,2016.0,1.0,20.0,11:45:00,M1FV6,50.0,Z,MZ,0.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1FV6,2016.0,1.0,20.0,11:45:00,M1FV6,50.0,Z,GZ,14.553014553014554,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1FV12,2016.0,1.0,20.0,12:17:00,M1FV12,0.5,F,NF,700.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1FV12,2016.0,1.0,20.0,12:17:00,M1FV12,0.5,F,MF,1460.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1FV12,2016.0,1.0,20.0,12:17:00,M1FV12,25.0,F,NF,960.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1FV12,2016.0,1.0,20.0,12:17:00,M1FV12,25.0,F,MF,1220.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1FV12,2016.0,1.0,20.0,12:17:00,M1FV12,50.0,Z,PZ,854.4698544698546,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1FV12,2016.0,1.0,20.0,12:17:00,M1FV12,50.0,Z,MZ,0.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1FV12,2016.0,1.0,20.0,12:17:00,M1FV12,50.0,Z,GZ,6.237006237006238,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GN6,2016.0,1.0,21.0,10:01:00,M1GN6,0.5,F,NF,120.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GN6,2016.0,1.0,21.0,10:01:00,M1GN6,0.5,F,MF,620.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GN6,2016.0,1.0,21.0,10:01:00,M1GN6,25.0,F,NF,420.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GN6,2016.0,1.0,21.0,10:01:00,M1GN6,25.0,F,MF,180.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GN6,2016.0,1.0,21.0,10:01:00,M1GN6,50.0,Z,PZ,839.91683991684,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GN6,2016.0,1.0,21.0,10:01:00,M1GN6,50.0,Z,MZ,0.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GN6,2016.0,1.0,21.0,10:01:00,M1GN6,50.0,Z,GZ,6.237006237006238,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GN12,2016.0,1.0,21.0,10:38:00,M1GN12,0.5,F,NF,1580.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GN12,2016.0,1.0,21.0,10:38:00,M1GN12,0.5,F,MF,1520.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GN12,2016.0,1.0,21.0,10:38:00,M1GN12,25.0,F,NF,4460.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GN12,2016.0,1.0,21.0,10:38:00,M1GN12,25.0,F,MF,800.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GN12,2016.0,1.0,21.0,10:38:00,M1GN12,50.0,Z,PZ,871.1018711018712,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GN12,2016.0,1.0,21.0,10:38:00,M1GN12,50.0,Z,MZ,0.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GN12,2016.0,1.0,21.0,10:38:00,M1GN12,50.0,Z,GZ,10.395010395010395,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GS6,2016.0,1.0,28.0,12:04:00,M1GS6,0.5,F,NF,2355.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GS6,2016.0,1.0,28.0,12:04:00,M1GS6,0.5,F,MF,672.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GS6,2016.0,1.0,28.0,12:04:00,M1GS6,25.0,F,NF,2355.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GS6,2016.0,1.0,28.0,12:04:00,M1GS6,25.0,F,MF,6391.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GS6,2016.0,1.0,28.0,12:04:00,M1GS6,50.0,Z,PZ,1064.4490644490645,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GS6,2016.0,1.0,28.0,12:04:00,M1GS6,50.0,Z,MZ,10.395010395010395,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GS6,2016.0,1.0,28.0,12:04:00,M1GS6,50.0,Z,GZ,54.054054054054056,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GS12,2016.0,1.0,28.0,12:37:00,M1GS12,0.5,F,NF,1008.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GS12,2016.0,1.0,28.0,12:37:00,M1GS12,0.5,F,MF,0.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GS12,2016.0,1.0,28.0,12:37:00,M1GS12,25.0,F,NF,336.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GS12,2016.0,1.0,28.0,12:37:00,M1GS12,25.0,F,MF,0.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GS12,2016.0,1.0,28.0,12:37:00,M1GS12,50.0,Z,PZ,804.5738045738046,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GS12,2016.0,1.0,28.0,12:37:00,M1GS12,50.0,Z,MZ,22.86902286902287,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1GS12,2016.0,1.0,28.0,12:37:00,M1GS12,50.0,Z,GZ,10.395010395010395,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1CL6,2016.0,1.0,26.0,16:03:00,M1CL6,0.5,F,NF,60.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1CL6,2016.0,1.0,26.0,16:03:00,M1CL6,0.5,F,MF,440.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1CL6,2016.0,1.0,26.0,16:03:00,M1CL6,25.0,F,NF,120.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1CL6,2016.0,1.0,26.0,16:03:00,M1CL6,25.0,F,MF,700.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1CL6,2016.0,1.0,26.0,16:03:00,M1CL6,50.0,Z,PZ,812.8898128898129,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1CL6,2016.0,1.0,26.0,16:03:00,M1CL6,50.0,Z,MZ,8.316008316008316,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1CL6,2016.0,1.0,26.0,16:03:00,M1CL6,50.0,Z,GZ,37.42203742203743,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1CL12,2016.0,1.0,26.0,15:10:00,M1CL12,0.5,F,NF,180.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1CL12,2016.0,1.0,26.0,15:10:00,M1CL12,0.5,F,MF,480.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1CL12,2016.0,1.0,26.0,15:10:00,M1CL12,25.0,F,NF,320.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1CL12,2016.0,1.0,26.0,15:10:00,M1CL12,25.0,F,MF,700.0,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1CL12,2016.0,1.0,26.0,15:10:00,M1CL12,50.0,Z,PZ,787.941787941788,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1CL12,2016.0,1.0,26.0,15:10:00,M1CL12,50.0,Z,MZ,45.73804573804574,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
M1CL12,2016.0,1.0,26.0,15:10:00,M1CL12,50.0,Z,GZ,8.316008316008316,Modulo_1_20161006081737_ARPA_Liguria_Campania.xls
ITA06SMTS2,2015.0,7.0,22.0,11:12:00,,0.5,F,NF,1614555.0,Modulo_1_20160530150811_ARPA_Emilia-Romagna_Friuli-Venezia-Giulia.xls
